session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num of tasks in multi 1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1611,Social,0:08:14,0:08:43,0:00:29,0:00:29,29,Doctor(s),Talking,Community,4_104_1612,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:29,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1612,Off-Screen,0:08:43,0:17:57,0:09:14,0:09:14,554,0,0,Off-Screen,4_104_1613,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:09:14,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1613,Social,0:17:57,0:18:50,0:00:53,0:00:53,53,Other,Talking,Community,4_104_1614,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:53,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1614,Off-Screen,0:18:50,0:30:37,0:11:47,0:11:47,707,0,0,Off-Screen,4_104_1615,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:11:47,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1615,Social,0:30:37,0:31:29,0:00:52,0:00:52,52,Doctor(s),Talking,Community,4_104_1616,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:52,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1616,Professional Communication,0:31:29,0:31:42,0:00:13,0:00:13,13,Doctor(s),Talking,Community,4_104_1617,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/28/20,4,104,GA 16.1,Meredith ,F,23:49:42,0:31:51,4_104_1617,Nothing Happening,0:31:42,0:31:51,0:00:09,0:00:09,9,0,0,Nothing Happening,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
8/11/20,4,118,ga 16.12,Meredith ,F,22:38:18,23:20:51,4_118_1917,Off-Screen,22:38:18,23:20:51,0:42:33,0:42:33,2553,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:42:33,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2122,Off-Screen,21:14:37,21:15:46,0:01:09,0:01:09,69,0,0,Off-Screen,4_126_2123,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:09,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2123,In Transit,21:15:46,21:16:28,0:00:42,0:00:42,42,0,0,Hospital,4_126_2125,4_126_2124,1,2,4_126_2124,21:15:48,21:16:28,,,,,,,,,0:00:40,FALSE,,0,,,,0:00:42,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2124,Social,21:15:48,21:16:28,0:00:40,0:00:40,40,Doctor(s),Talking,Hospital,4_126_2125,4_126_2123,1,2,4_126_2123,21:15:48,21:16:28,,,,,,,,,0:00:40,FALSE,,0,,,,0:00:40,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2125,Off-Screen,21:16:28,21:20:55,0:04:27,0:04:27,267,0,0,Off-Screen,4_126_2126,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:27,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2126,Professional Communication,21:20:55,21:21:00,0:00:05,0:00:05,5,Doctor(s),Talking,ICU,4_126_2127,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2127,Direct Care,21:21:00,21:21:36,0:00:36,0:00:36,36,Patient,Talking,ICU,4_126_2128,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:36,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2128,Professional Communication,21:21:36,21:21:39,0:00:03,0:00:03,3,Doctor(s),Talking,ICU,4_126_2129,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2129,Direct Care,21:21:39,21:22:07,0:00:28,0:00:28,28,Patient,Talking,ICU,4_126_2131,4_126_2130,1,2,4_126_2130,21:21:58,21:22:07,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:28,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2130,Professional Communication,21:21:58,21:22:07,0:00:09,0:00:09,9,Doctor(s),Talking,ICU,4_126_2131,4_126_2129,1,2,4_126_2129,21:21:58,21:22:07,,,,,,,,,0:00:09,FALSE,,0,,,,0:00:09,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2131,Off-Screen,21:22:07,21:26:39,0:04:32,0:04:32,272,0,0,Off-Screen,4_126_2132,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:32,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2132,Professional Communication,21:26:39,21:26:45,0:00:06,0:00:06,6,Doctor(s),Talking,ICU,4_126_2133,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2133,Direct Care,21:26:45,21:26:49,0:00:04,0:00:04,4,Patient,Talking,ICU,4_126_2134,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2134,Professional Communication,21:26:49,21:27:43,0:00:54,0:00:54,54,Doctor(s),Talking,ICU,4_126_2136,4_126_2135,1,2,4_126_2135,21:27:01,21:27:43,,,,,,,,,0:00:42,FALSE,,0,,,,0:00:54,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2135,Direct Care,21:27:01,21:27:43,0:00:42,0:00:42,42,Patient,Talking,ICU,4_126_2136,4_126_2134,1,2,4_126_2134,21:27:01,21:27:43,,,,,,,,,0:00:42,FALSE,,0,,,,0:00:42,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2136,In Transit,21:27:43,21:27:45,0:00:02,0:00:02,2,0,0,Hospital,4_126_2137,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2137,Professional Communication,21:27:45,21:28:29,0:00:44,0:00:44,44,Doctor(s),Talking,Hospital,user,4_126_2138,1,2,4_126_2138,21:27:53,21:28:29,,,,,,,,,0:00:36,FALSE,,0,,,,0:00:44,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2138,In Transit,21:27:53,21:28:31,0:00:38,0:00:38,38,0,0,Hospital,4_126_2139,4_126_2137,1,2,4_126_2137,21:27:53,21:28:29,,,,,,,,,0:00:36,FALSE,,0,,,,0:00:38,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2139,Social,21:28:31,21:28:40,0:00:09,0:00:09,9,Other,Talking,Hospital,4_126_2140,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2140,Off-Screen,21:28:40,21:30:16,0:01:36,0:01:36,96,0,0,Off-Screen,4_126_2141,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:36,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2141,Direct Care,21:30:16,21:31:01,0:00:45,0:00:45,45,Patient,Talking,ICU,4_126_2142,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:45,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2142,Professional Communication,21:31:01,21:31:05,0:00:04,0:00:04,4,Doctor(s),Talking,ICU,4_126_2143,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2143,Professional Communication,21:31:05,21:31:14,0:00:09,0:00:09,9,0,Mobile,ICU,4_126_2144,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2144,Professional Communication,21:31:14,21:31:26,0:00:12,0:00:12,12,Doctor(s),Talking,ICU,4_126_2146,4_126_2145,1,2,4_126_2145,21:31:18,21:31:26,,,,,,,,,0:00:08,FALSE,,0,,,,0:00:12,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2145,Direct Care,21:31:18,21:31:26,0:00:08,0:00:08,8,Patient,Talking,ICU,4_126_2146,4_126_2144,1,2,4_126_2144,21:31:18,21:31:26,,,,,,,,,0:00:08,FALSE,,0,,,,0:00:08,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2146,In Transit,21:31:26,21:31:28,0:00:02,0:00:02,2,0,0,ICU,4_126_2147,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:02,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2147,Off-Screen,21:31:28,21:32:47,0:01:19,0:01:19,79,0,0,Off-Screen,4_126_2148,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:19,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2148,Professional Communication,21:32:47,21:33:18,0:00:31,0:00:31,31,Doctor(s),Talking,ICU,4_126_2149,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2149,In Transit,21:33:18,21:33:21,0:00:03,0:00:03,3,0,0,ICU,4_126_2150,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2150,Professional Communication,21:33:21,21:33:29,0:00:08,0:00:08,8,Doctor(s),Talking,ICU,4_126_2152,4_126_2151,1,2,4_126_2151,21:33:24,21:33:29,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:08,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2151,Direct Care,21:33:24,21:33:29,0:00:05,0:00:05,5,Patient,0,ICU,4_126_2152,4_126_2150,1,2,4_126_2150,21:33:24,21:33:29,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:05,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2152,Off-Screen,21:33:29,21:37:48,0:04:19,0:04:19,259,0,0,Off-Screen,4_126_2153,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:19,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2153,Professional Communication,21:37:48,21:38:02,0:00:14,0:00:14,14,Doctor(s),Talking,ICU,4_126_2155,4_126_2154,1,2,4_126_2154,21:37:51,21:38:02,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:14,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2154,Direct Care,21:37:51,21:38:02,0:00:11,0:00:11,11,Patient,0,ICU,4_126_2155,4_126_2153,1,2,4_126_2153,21:37:51,21:38:02,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:11,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2155,Off-Screen,21:38:02,21:40:46,0:02:44,0:02:44,164,0,0,Off-Screen,4_126_2156,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:44,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2156,Professional Communication,21:40:46,21:41:49,0:01:03,0:01:03,63,Doctor(s),Talking,ICU,4_126_2157,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:03,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2157,Off-Screen,21:41:49,21:41:59,0:00:10,0:00:10,10,0,0,ICU,4_126_2158,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2158,Off-Screen,21:41:59,21:49:19,0:07:20,0:07:20,440,0,0,Off-Screen,4_126_2159,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:07:20,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2159,Nothing Happening,21:49:19,21:49:27,0:00:08,0:00:08,8,0,0,Nothing Happening,4_126_2160,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:08,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2160,Professional Communication,21:49:27,21:50:47,0:01:20,0:01:20,80,Doctor(s),Talking,Hospital,4_126_2161,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:20,,,TRUE
8/14/20,4,126,GA 16.17,Meredith ,F,21:14:37,21:56:30,4_126_2161,Off-Screen,21:50:47,21:56:30,0:05:43,0:05:43,343,0,0,Off-Screen,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:05:43,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1482,Off-Screen,23:30:10,23:32:50,0:02:40,0:02:40,160,0,0,Off-Screen,5_83_1483,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:40,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1483,Social,23:32:50,23:33:38,0:00:48,0:00:48,48,Other,Talking,Community,5_83_1484,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:48,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1484,Off-Screen,23:33:38,23:43:26,0:09:48,0:09:48,588,0,0,Off-Screen,5_83_1485,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:09:48,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1485,Social,23:43:26,23:44:33,0:01:07,0:01:07,67,Other,Talking,Community,5_83_1486,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:07,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1486,Off-Screen,23:44:33,23:46:42,0:02:09,0:02:09,129,0,0,Off-Screen,5_83_1487,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:09,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1487,Social,23:46:42,23:47:01,0:00:19,0:00:19,19,Other,Talking,Community,5_83_1488,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:19,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1488,Off-Screen,23:47:01,23:48:41,0:01:40,0:01:40,100,0,0,Off-Screen,5_83_1489,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:40,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1489,Nothing Happening,23:48:41,23:48:54,0:00:13,0:00:13,13,0,0,Nothing Happening,5_83_1490,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1490,Social,23:48:54,23:49:20,0:00:26,0:00:26,26,Other,Talking,Community,5_83_1491,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:26,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1491,Off-Screen,23:49:20,23:58:38,0:09:18,0:09:18,558,0,0,Off-Screen,5_83_1492,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:09:18,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1492,Social,23:58:38,23:59:30,0:00:52,0:00:52,52,Other,Talking,Community,5_83_1493,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:52,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1493,Off-Screen,23:59:30,0:11:16,23:48:14,23:48:14,85694,0,0,Off-Screen,5_83_1494,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,23:48:14,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1494,Social,0:11:16,0:12:24,0:01:08,0:01:08,68,Doctor(s),Talking,Community,user,5_83_1495,1,2,5_83_1495,0:12:18,0:12:24,,,,,,,,,0:00:06,FALSE,,0,,,,0:01:08,,,TRUE
7/16/20,5,83,16Ep1,Meredith5,F,23:30:10,0:12:28,5_83_1495,Professional Communication,0:12:18,0:12:28,0:00:10,0:00:10,10,Doctor(s),Talking,Community,user,5_83_1494,1,2,5_83_1494,0:12:18,0:12:24,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:10,,,TRUE
8/5/20,5,107,16Ep12,Meredith5,F,23:41:47,0:24:37,5_107_1773,Off-Screen,23:41:47,0:24:37,23:17:10,23:17:10,83830,0,0,Off-Screen,user,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,23:17:10,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1831,Off-Screen,21:26:37,21:28:06,0:01:29,0:01:29,89,0,0,Off-Screen,5_128_1832,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:29,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1832,Social,21:28:06,21:28:44,0:00:38,0:00:38,38,Doctor(s),Talking,Hospital,5_128_1834,5_128_1833,1,2,5_128_1833,21:28:10,21:28:44,,,,,,,,,0:00:34,FALSE,,0,,,,0:00:38,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1833,In Transit,21:28:10,21:28:44,0:00:34,0:00:34,34,0,0,Hospital,5_128_1834,5_128_1832,1,2,5_128_1832,21:28:10,21:28:44,,,,,,,,,0:00:34,FALSE,,0,,,,0:00:34,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1834,Off-Screen,21:28:44,21:33:12,0:04:28,0:04:28,268,0,0,Off-Screen,5_128_1835,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:28,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1835,Professional Communication,21:33:12,21:33:37,0:00:25,0:00:25,25,Doctor(s),Talking,ICU,user,5_128_1836,1,2,5_128_1836,21:33:16,21:33:37,,,,,,,,,0:00:21,FALSE,,0,,,,0:00:25,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1836,Direct Care,21:33:16,21:34:24,0:01:08,0:01:08,68,Patient,Talking,ICU,5_128_1838,"5_128_1835,5_128_1837",2,2,5_128_1835,21:33:16,21:33:37,2,5_128_1837,21:33:53,21:34:24,,,,,0:00:52,FALSE,,0,,,,0:01:08,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1837,Professional Communication,21:33:53,21:34:24,0:00:31,0:00:31,31,Doctor(s),Talking,ICU,5_128_1838,5_128_1836,1,2,5_128_1836,21:33:53,21:34:24,,,,,,,,,0:00:31,FALSE,,0,,,,0:00:31,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1838,Off-Screen,21:34:24,21:38:56,0:04:32,0:04:32,272,0,0,Off-Screen,5_128_1839,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:32,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1839,Professional Communication,21:38:56,21:39:07,0:00:11,0:00:11,11,Doctor(s),Talking,ICU,5_128_1840,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:11,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1840,Direct Care,21:39:07,21:39:19,0:00:12,0:00:12,12,Patient,Med Chart,ICU,user,5_128_1841,1,2,5_128_1841,21:39:14,21:39:19,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:12,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1841,Professional Communication,21:39:14,21:39:35,0:00:21,0:00:21,21,Doctor(s),Talking,ICU,user,"5_128_1840,5_128_1842",2,2,5_128_1840,21:39:14,21:39:19,2,5_128_1842,21:39:20,21:39:35,,,,,0:00:20,FALSE,,0,,,,0:00:21,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1842,Direct Care,21:39:20,21:39:52,0:00:32,0:00:32,32,Patient,Talking,ICU,5_128_1843,5_128_1841,1,2,5_128_1841,21:39:20,21:39:35,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:32,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1843,Professional Communication,21:39:52,21:39:58,0:00:06,0:00:06,6,Doctor(s),Talking,ICU,5_128_1844,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1844,Professional Communication,21:39:58,21:40:49,0:00:51,0:00:51,51,Doctor(s),Talking,ICU,5_128_1846,5_128_1845,1,2,5_128_1845,21:40:11,21:40:49,,,,,,,,,0:00:38,FALSE,,0,,,,0:00:51,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1845,In Transit,21:40:11,21:40:49,0:00:38,0:00:38,38,0,0,ICU,5_128_1846,5_128_1844,1,2,5_128_1844,21:40:11,21:40:49,,,,,,,,,0:00:38,FALSE,,0,,,,0:00:38,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1846,Off-Screen,21:40:49,21:42:26,0:01:37,0:01:37,97,0,0,Off-Screen,5_128_1847,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:37,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1847,Professional Communication,21:42:26,21:43:20,0:00:54,0:00:54,54,Patient,Talking,ICU,user,5_128_1848,1,2,5_128_1848,21:42:36,21:43:20,,,,,,,,,0:00:44,FALSE,,0,,,,0:00:54,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1848,Direct Care,21:42:36,21:43:39,0:01:03,0:01:03,63,Patient,Talking,ICU,5_128_1850,"5_128_1847,5_128_1849",2,2,5_128_1847,21:42:36,21:43:20,2,5_128_1849,21:43:24,21:43:39,,,,,0:00:59,FALSE,,0,,,,0:01:03,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1849,Social,21:43:24,21:43:39,0:00:15,0:00:15,15,0,Text,ICU,5_128_1850,5_128_1848,1,2,5_128_1848,21:43:24,21:43:39,,,,,,,,,0:00:15,FALSE,,0,,,,0:00:15,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1850,Professional Communication,21:43:39,21:43:50,0:00:11,0:00:11,11,Patient,Talking,ICU,5_128_1851,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:11,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1851,Off-Screen,21:43:50,21:45:03,0:01:13,0:01:13,73,0,0,Off-Screen,5_128_1852,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:13,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1852,Professional Communication,21:45:03,21:45:35,0:00:32,0:00:32,32,Doctor(s),Talking,ICU,5_128_1853,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:32,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1853,In Transit,21:45:35,21:45:38,0:00:03,0:00:03,3,0,0,ICU,5_128_1854,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1854,Professional Communication,21:45:38,21:45:46,0:00:08,0:00:08,8,Doctor(s),Talking,ICU,5_128_1856,5_128_1855,1,2,5_128_1855,21:45:41,21:45:46,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:08,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1855,Direct Care,21:45:41,21:45:46,0:00:05,0:00:05,5,Patient,0,ICU,5_128_1856,5_128_1854,1,2,5_128_1854,21:45:41,21:45:46,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:05,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1856,Off-Screen,21:45:46,21:50:05,0:04:19,0:04:19,259,0,0,Off-Screen,5_128_1857,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:19,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1857,Professional Communication,21:50:05,21:50:18,0:00:13,0:00:13,13,Doctor(s),Talking,ICU,5_128_1859,5_128_1858,1,2,5_128_1858,21:50:08,21:50:18,,,,,,,,,0:00:10,FALSE,,0,,,,0:00:13,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1858,Direct Care,21:50:08,21:50:18,0:00:10,0:00:10,10,Patient,Talking,ICU,5_128_1859,5_128_1857,1,2,5_128_1857,21:50:08,21:50:18,,,,,,,,,0:00:10,FALSE,,0,,,,0:00:10,,,TRUE
8/16/20,5,128,16Ep17,Meredith5,F,21:26:37,22:08:43,5_128_1859,Off-Screen,21:50:18,21:53:00,0:02:42,0:02:42,162,0,0,Off-Screen,5_128_1860,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:42,,,TRUE
