session date,observer_id,session id,location id,participant_id,Gender,session start,session end,observer/session/task id,What,start time,end time,elapsed time,total_time,total_time(fixed_sec),Who,How,Where,ended by,multi with,num_of_multitask_fragments,num_of_tasks_in_multi_1,multi task id 1,multi start 1,multi end 1,num of tasks in multi 2,multi task id 2,multi start 2,multi end 2,num of tasks in multi 3,multi task id 3,multi start 3,multi end 3,total overlapping time,is interrupting task?,interrupted by,num_of_interrupts,int task id 1,int start 1,int end 1,active 1,active 2,inactive 1,is session complete?
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1297,Direct Care,21:11:13,21:12:02,0:00:49,0:00:49,49,Other,Talking,Hospital,4_87_1298,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:49,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1442,Direct Care,21:25:53,21:26:41,0:00:48,0:00:48,48,Patient,Talking,ICU,4_92_1443,4_92_1441,1,2,4_92_1441,21:25:53,21:26:41,,,,,,,,,0:00:48,FALSE,,0,,,,0:00:48,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1286,Direct Care,20:45:36,20:46:20,0:00:44,0:00:44,44,Patient,0,ICU,4_87_1288,4_87_1287,1,2,4_87_1287,20:45:41,20:46:20,,,,,,,,,0:00:39,FALSE,,0,,,,0:00:44,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1444,In Transit,21:26:53,21:27:35,0:00:42,0:00:42,42,0,0,Hospital,4_92_1446,4_92_1445,1,2,4_92_1445,21:27:00,21:27:35,,,,,,,,,0:00:35,FALSE,,0,,,,0:00:42,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1475,Professional Communication,21:51:47,21:52:29,0:00:42,0:00:42,42,Doctor(s),Talking,ICU,4_92_1477,4_92_1476,1,2,4_92_1476,21:51:50,21:52:29,,,,,,,,,0:00:39,FALSE,,0,,,,0:00:42,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1470,Professional Communication,21:45:39,21:46:20,0:00:41,0:00:41,41,Doctor(s),Talking,ICU,4_92_1471,4_92_1469,1,2,4_92_1469,21:45:39,21:46:20,,,,,,,,,0:00:41,FALSE,,0,,,,0:00:41,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1276,Social,20:34:45,20:35:24,0:00:39,0:00:39,39,Doctor(s),Talking,Community,4_87_1277,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1287,Professional Communication,20:45:41,20:46:20,0:00:39,0:00:39,39,Doctor(s),Talking,ICU,4_87_1288,4_87_1286,1,2,4_87_1286,20:45:41,20:46:20,,,,,,,,,0:00:39,FALSE,,0,,,,0:00:39,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1465,Off-Screen,21:42:30,21:43:09,0:00:39,0:00:39,39,0,0,Off-Screen,4_92_1466,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:39,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1476,Direct Care,21:51:50,21:52:29,0:00:39,0:00:39,39,Patient,0,ICU,4_92_1477,4_92_1475,1,2,4_92_1475,21:51:50,21:52:29,,,,,,,,,0:00:39,FALSE,,0,,,,0:00:39,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1291,Professional Communication,21:01:29,21:02:07,0:00:38,0:00:38,38,Doctor(s),Talking,Hospital,4_87_1292,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:38,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1445,Professional Communication,21:27:00,21:27:35,0:00:35,0:00:35,35,Doctor(s),Talking,Hospital,4_92_1446,4_92_1444,1,2,4_92_1444,21:27:00,21:27:35,,,,,,,,,0:00:35,FALSE,,0,,,,0:00:35,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1483,Off-Screen,21:55:17,21:55:51,0:00:34,0:00:34,34,0,0,Off-Screen,4_92_1484,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:34,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1440,Off-Screen,21:25:08,21:25:41,0:00:33,0:00:33,33,0,0,Off-Screen,4_92_1441,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:33,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1463,Indirect Care,21:40:52,21:41:25,0:00:33,0:00:33,33,0,0,ICU,4_92_1464,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:33,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1294,Professional Communication,21:06:06,21:06:38,0:00:32,0:00:32,32,Doctor(s),Talking,ICU,4_87_1296,4_87_1295,1,2,4_87_1295,21:06:12,21:06:38,,,,,,,,,0:00:26,FALSE,,0,,,,0:00:32,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1283,Off-Screen,20:35:52,20:36:23,0:00:31,0:00:31,31,0,0,Off-Screen,4_87_1284,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:31,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1438,Off-Screen,21:24:28,21:24:58,0:00:30,0:00:30,30,0,0,Off-Screen,4_92_1439,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:30,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1472,Professional Communication,21:50:17,21:50:47,0:00:30,0:00:30,30,Doctor(s),Talking,ICU,4_92_1474,4_92_1473,1,2,4_92_1473,21:50:21,21:50:47,,,,,,,,,0:00:26,FALSE,,0,,,,0:00:30,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1295,Direct Care,21:06:12,21:06:38,0:00:26,0:00:26,26,Patient,0,ICU,4_87_1296,4_87_1294,1,2,4_87_1294,21:06:12,21:06:38,,,,,,,,,0:00:26,FALSE,,0,,,,0:00:26,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1473,Direct Care,21:50:21,21:50:47,0:00:26,0:00:26,26,Patient,0,ICU,4_92_1474,4_92_1472,1,2,4_92_1472,21:50:21,21:50:47,,,,,,,,,0:00:26,FALSE,,0,,,,0:00:26,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1284,Professional Communication,20:36:23,20:36:48,0:00:25,0:00:25,25,Doctor(s),Talking,Hospital,4_87_1285,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1428,Professional Communication,21:21:49,21:22:10,0:00:21,0:00:21,21,Doctor(s),Talking,Hospital,4_92_1430,4_92_1429,1,2,4_92_1429,21:21:53,21:22:10,,,,,,,,,0:00:17,FALSE,,0,,,,0:00:21,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1460,Professional Communication,21:40:31,21:40:49,0:00:18,0:00:18,18,Doctor(s),Talking,ICU,4_92_1462,4_92_1461,1,2,4_92_1461,21:40:41,21:40:49,,,,,,,,,0:00:08,FALSE,,0,,,,0:00:18,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1429,In Transit,21:21:53,21:22:10,0:00:17,0:00:17,17,0,0,Hospital,4_92_1430,4_92_1428,1,2,4_92_1428,21:21:53,21:22:10,,,,,,,,,0:00:17,FALSE,,0,,,,0:00:17,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1436,Professional Communication,21:24:11,21:24:28,0:00:17,0:00:17,17,Doctor(s),Talking,Hospital,4_92_1438,4_92_1437,1,2,4_92_1437,21:24:14,21:24:28,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:17,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1435,Off-Screen,21:23:55,21:24:11,0:00:16,0:00:16,16,0,0,Off-Screen,4_92_1436,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:16,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1466,Professional Communication,21:43:09,21:43:25,0:00:16,0:00:16,16,Doctor(s),Talking,ICU,4_92_1468,4_92_1467,1,2,4_92_1467,21:43:20,21:43:25,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:16,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1477,Off-Screen,21:52:29,21:52:44,0:00:15,0:00:15,15,0,0,Off-Screen,4_92_1478,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1484,Direct Care,21:55:51,21:56:06,0:00:15,0:00:15,15,Relative (Patient),Talking,Hospital,4_92_1485,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:15,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1437,In Transit,21:24:14,21:24:28,0:00:14,0:00:14,14,0,0,Hospital,4_92_1438,4_92_1436,1,2,4_92_1436,21:24:14,21:24:28,,,,,,,,,0:00:14,FALSE,,0,,,,0:00:14,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1430,Professional Communication,21:22:10,21:22:23,0:00:13,0:00:13,13,Doctor(s),Talking,ICU,4_92_1431,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:13,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1443,Off-Screen,21:26:41,21:26:53,0:00:12,0:00:12,12,0,0,Off-Screen,4_92_1444,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1455,Off-Screen,21:32:29,21:32:41,0:00:12,0:00:12,12,0,0,Off-Screen,4_92_1456,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:12,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1431,Direct Care,21:22:23,21:22:33,0:00:10,0:00:10,10,Patient,Talking,ICU,4_92_1432,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1439,Professional Communication,21:24:58,21:25:08,0:00:10,0:00:10,10,Doctor(s),Talking,Hospital,4_92_1440,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:10,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1277,Professional Communication,20:35:24,20:35:33,0:00:09,0:00:09,9,Doctor(s),Talking,Hospital,4_87_1279,4_87_1278,1,2,4_87_1278,20:35:27,20:35:33,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:09,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1456,Nothing Happening,21:32:41,21:32:50,0:00:09,0:00:09,9,0,0,Nothing Happening,4_92_1457,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1461,Indirect Care,21:40:41,21:40:49,0:00:08,0:00:08,8,0,0,ICU,4_92_1462,4_92_1460,1,2,4_92_1460,21:40:41,21:40:49,,,,,,,,,0:00:08,FALSE,,0,,,,0:00:08,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1432,Off-Screen,21:22:33,21:22:40,0:00:07,0:00:07,7,0,0,Off-Screen,4_92_1433,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1449,Off-Screen,21:32:04,21:32:11,0:00:07,0:00:07,7,0,0,Off-Screen,4_92_1450,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1278,In Transit,20:35:27,20:35:33,0:00:06,0:00:06,6,0,0,Hospital,4_87_1279,4_87_1277,1,2,4_87_1277,20:35:27,20:35:33,,,,,,,,,0:00:06,FALSE,,0,,,,0:00:06,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1282,Professional Communication,20:35:46,20:35:52,0:00:06,0:00:06,6,Doctor(s),Research,Hospital,4_87_1283,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1292,In Transit,21:02:07,21:02:13,0:00:06,0:00:06,6,0,0,Hospital,4_87_1293,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:06,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1275,Nothing Happening,20:34:40,20:34:45,0:00:05,0:00:05,5,0,0,Nothing Happening,4_87_1276,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1279,Off-Screen,20:35:33,20:35:38,0:00:05,0:00:05,5,0,0,Off-Screen,4_87_1280,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1280,Professional Communication,20:35:38,20:35:43,0:00:05,0:00:05,5,Doctor(s),Talking,Hospital,4_87_1281,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1467,Direct Care,21:43:20,21:43:25,0:00:05,0:00:05,5,Patient,0,ICU,4_92_1468,4_92_1466,1,2,4_92_1466,21:43:20,21:43:25,,,,,,,,,0:00:05,FALSE,,0,,,,0:00:05,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1290,Off-Screen,21:01:25,21:01:29,0:00:04,0:00:04,4,0,0,Off-Screen,4_87_1291,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1450,Nothing Happening,21:32:11,21:32:15,0:00:04,0:00:04,4,0,0,Nothing Happening,4_92_1451,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1451,Off-Screen,21:32:15,21:32:19,0:00:04,0:00:04,4,0,0,Off-Screen,4_92_1452,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1454,Nothing Happening,21:32:25,21:32:29,0:00:04,0:00:04,4,0,0,Nothing Happening,4_92_1455,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1480,Off-Screen,21:54:04,21:54:08,0:00:04,0:00:04,4,0,0,Off-Screen,4_92_1481,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/17/20,4,87,GA 1.3,Dr Bailey,F,20:33:10,21:15:30,4_87_1281,Off-Screen,20:35:43,20:35:46,0:00:03,0:00:03,3,0,0,Off-Screen,4_87_1282,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1452,Nothing Happening,21:32:19,21:32:22,0:00:03,0:00:03,3,0,0,Nothing Happening,4_92_1453,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1453,Off-Screen,21:32:22,21:32:25,0:00:03,0:00:03,3,0,0,Off-Screen,4_92_1454,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1457,Professional Communication,21:32:50,21:32:53,0:00:03,0:00:03,3,Doctor(s),Talking,ICU,4_92_1458,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1458,In Transit,21:32:53,21:32:56,0:00:03,0:00:03,3,0,0,Hospital,4_92_1459,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/22/20,4,92,GA 1.6,Dr Bailey,F,21:18:09,21:59:15,4_92_1462,Off-Screen,21:40:49,21:40:52,0:00:03,0:00:03,3,0,0,Off-Screen,4_92_1463,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1589,Off-Screen,15:35:18,15:41:20,0:06:02,0:06:02,362,0,0,Off-Screen,4_99_1590,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:06:02,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1581,Off-Screen,15:26:00,15:30:38,0:04:38,0:04:38,278,0,0,Off-Screen,4_99_1582,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:38,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1578,Off-Screen,15:20:42,15:25:14,0:04:32,0:04:32,272,0,0,Off-Screen,4_99_1579,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:04:32,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1572,Off-Screen,15:13:24,15:17:22,0:03:58,0:03:58,238,0,0,Off-Screen,4_99_1573,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:58,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1569,Off-Screen,15:10:03,15:13:09,0:03:06,0:03:06,186,0,0,Off-Screen,4_99_1570,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:03:06,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1586,Off-Screen,15:31:54,15:34:32,0:02:38,0:02:38,158,0,0,Off-Screen,4_99_1587,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:38,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1575,Off-Screen,15:17:58,15:20:10,0:02:12,0:02:12,132,0,0,Off-Screen,4_99_1576,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:02:12,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1602,,15:47:55,15:49:40,0:01:45,0:01:45,105,,,,session,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:45,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1595,Off-Screen,15:44:56,15:46:09,0:01:13,0:01:13,73,0,0,Off-Screen,4_99_1596,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:13,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1592,Nothing Happening,15:42:49,15:43:58,0:01:09,0:01:09,69,0,0,Nothing Happening,4_99_1593,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:09,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1591,Off-Screen,15:41:45,15:42:49,0:01:04,0:01:04,64,0,0,Off-Screen,4_99_1592,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1599,Off-Screen,15:46:19,15:47:23,0:01:04,0:01:04,64,0,0,Off-Screen,4_99_1600,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1584,Professional Communication,15:30:50,15:31:50,0:01:00,0:01:00,60,Doctor(s),Talking,Hospital,4_99_1585,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:01:00,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1593,Off-Screen,15:43:58,15:44:52,0:00:54,0:00:54,54,0,0,Off-Screen,4_99_1594,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:54,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1580,Professional Communication,15:25:18,15:26:00,0:00:42,0:00:42,42,Doctor(s),Talking,Hospital,4_99_1581,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:42,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1587,Professional Communication,15:34:32,15:35:14,0:00:42,0:00:42,42,Doctor(s),Talking,ICU,4_99_1588,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:42,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1573,Professional Communication,15:17:22,15:17:58,0:00:36,0:00:36,36,Doctor(s),Talking,ICU,4_99_1575,4_99_1574,1,2,4_99_1574,15:17:25,15:17:58,,,,,,,,,0:00:33,FALSE,,0,,,,0:00:36,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1574,Direct Care,15:17:25,15:17:58,0:00:33,0:00:33,33,Patient,0,ICU,4_99_1575,4_99_1573,1,2,4_99_1573,15:17:25,15:17:58,,,,,,,,,0:00:33,FALSE,,0,,,,0:00:33,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1576,Professional Communication,15:20:10,15:20:42,0:00:32,0:00:32,32,Doctor(s),Talking,ICU,4_99_1578,4_99_1577,1,2,4_99_1577,15:20:15,15:20:42,,,,,,,,,0:00:27,FALSE,,0,,,,0:00:32,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1577,Direct Care,15:20:15,15:20:42,0:00:27,0:00:27,27,Patient,0,ICU,4_99_1578,4_99_1576,1,2,4_99_1576,15:20:15,15:20:42,,,,,,,,,0:00:27,FALSE,,0,,,,0:00:27,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1590,Professional Communication,15:41:20,15:41:45,0:00:25,0:00:25,25,Doctor(s),Talking,ICU,4_99_1591,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:25,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1601,Social,15:47:32,15:47:55,0:00:23,0:00:23,23,Doctor(s),Talking,ICU,4_99_1602,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:23,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1570,In Transit,15:13:09,15:13:24,0:00:15,0:00:15,15,0,0,Hospital,4_99_1572,4_99_1571,1,2,4_99_1571,15:13:13,15:13:24,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:15,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1571,Document,15:13:13,15:13:24,0:00:11,0:00:11,11,0,Med Chart,Hospital,4_99_1572,4_99_1570,1,2,4_99_1570,15:13:13,15:13:24,,,,,,,,,0:00:11,FALSE,,0,,,,0:00:11,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1600,Nothing Happening,15:47:23,15:47:32,0:00:09,0:00:09,9,0,0,Nothing Happening,4_99_1601,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:09,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1583,Professional Communication,15:30:43,15:30:50,0:00:07,0:00:07,7,Other,Talking,Hospital,4_99_1584,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:07,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1582,In Transit,15:30:38,15:30:43,0:00:05,0:00:05,5,0,0,Hospital,4_99_1583,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:05,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1579,Nothing Happening,15:25:14,15:25:18,0:00:04,0:00:04,4,0,0,Nothing Happening,4_99_1580,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1585,In Transit,15:31:50,15:31:54,0:00:04,0:00:04,4,0,0,Hospital,4_99_1586,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1588,In Transit,15:35:14,15:35:18,0:00:04,0:00:04,4,0,0,ICU,4_99_1589,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1594,Nothing Happening,15:44:52,15:44:56,0:00:04,0:00:04,4,0,0,Nothing Happening,4_99_1595,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1596,Education,15:46:09,15:46:13,0:00:04,0:00:04,4,0,0,Nothing Happening,4_99_1597,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:04,,,TRUE
7/27/20,4,99,GA 1.9,Dr Webber,M,15:10:03,15:49:40,4_99_1597,Off-Screen,15:46:13,15:46:16,0:00:03,0:00:03,3,0,0,Off-Screen,4_99_1598,,0,,,,,,,,,,,,,0:00:00,FALSE,,0,,,,0:00:03,,,TRUE
